Protein IDs	Gene names	Ensembl ID	TPM.T1.BR1	TPM.T1.BR2	TPM.T1.BR3	TPM.T1.BR4	TPM.T2.BR1	TPM.T2.BR2	TPM.T2.BR3	TPM.T2.BR4	TPM.MZ.BR1	TPM.MZ.BR2	TPM.MZ.BR3	TPM.MZ.BR4	TPM.FoB.BR1	TPM.FoB.BR2	TPM.FoB.BR3	TPM.FoB.BR4	Copy.number.T1.BR1	Copy.number.T1.BR2	Copy.number.T1.BR3	Copy.number.T1.BR4	Copy.number.T2.BR1	Copy.number.T2.BR2	Copy.number.T2.BR3	Copy.number.T2.BR4	Copy.number.MZ.BR1	Copy.number.MZ.BR2	Copy.number.MZ.BR3	Copy.number.MZ.BR4	Copy.number.FoB.BR1	Copy.number.FoB.BR2	Copy.number.FoB.BR3	Copy.number.FoB.BR4
Q9CQ79	Txndc9	ENSMUSG00000058407	35.126512	38.573186	37.281862	35.671781	48.451982	46.998945	45.495233	51.317533	47.900457	46.889951	53.82065	45.496629	53.951089	50.325407	58.756105	45.380148	2838	1639.84	3302.3	7857.67	2686.45	1029.31	6613.09	5657.47	7985.37	3488.36	11457.1	9291.45	2883.88	2413.5	9816.33	7165.94
Q8BG60	Txnip	ENSMUSG00000038393	420.236139	615.983545	700.92489	569.163965	452.725397	535.929468	667.132471	552.492761	432.046503	448.109888	546.090112	468.042627	503.114252	508.307123	654.398645	523.663721	1519.81	452.243	922.846	3508.44	644.658	231.452	518.322	1498.73	535.897	982.809	924.788	514.799	584.802	174.473	405.044	1333.35
Q8CDN6	Txnl1	ENSMUSG00000024583	35.507997	35.708238	38.411268	36.726251	45.442186	43.043428	43.801599	43.543832	39.20968	40.294	39.066034	35.995359	41.265737	39.30311	41.760522	42.242124	56513.9	63834.8	82366.4	155020	88252.4	58437.7	103847	84906.5	165645	68289.9	232574	135974	44987.5	40502.7	108406	81288
P83877	Txnl4a	ENSMUSG00000057130	49.099023	43.162298	63.989137	53.74901	57.857488	61.364294	57.215173	45.048311	46.989977	50.587602	55.089376	65.92869	59.709585	46.435148	63.300485	52.207765	9145.4	6972.9	6252.52	9237.82	24165.4	13315.4	9944.25	10512	51785.2	11389.7	45697	23477.9	15542.5	9768.92	33919	10393.2
Q8BUH1	Txnl4b	ENSMUSG00000031723	7.272576	7.559975	7.527624	5.692469	7.086089	7.962383	7.646071	8.427218	8.310114	9.913008	8.681247	7.509601	8.752057	9.167749	6.382959	8.391446	0	0	0	562.571	0	0	0	726.811	2295.1	0	1639.58	1702.44	1662.29	0	1786.96	2036.85
Q9JMH6-2	Txnrd1	ENSMUSG00000020250	35.063001	33.072778	37.221765	33.091783	51.41263	54.630731	59.042062	50.623071	65.150743	72.872865	67.261392	66.275552	54.360712	49.234926	49.324426	42.966379	8139.28	8714.22	13024.8	18510	14255.2	11057.5	20573.3	20066.3	88207.8	37203.5	87443.4	57427	15725.6	13538.7	41655.5	28624.7
Q9JLT4-4	Txnrd2	ENSMUSG00000075704	16.998205	19.879982	20.387268	20.648128	31.638692	29.04253	29.191475	33.054044	31.673246	33.263483	33.216112	34.022485	33.392316	36.623735	40.265646	34.665037	3456.82	1921.08	3047.85	4745.4	8440.12	5408.56	10065.3	6245.09	32542.5	17701.8	37687	24499.2	13426.6	7028.29	31937.5	10942.4
Q99MD6	Txnrd3	ENSMUSG00000000811	3.197609	4.920737	3.791704	4.060296	8.425342	5.464316	7.254757	6.48243	5.96381	4.95223	5.192195	3.854615	7.886496	9.069174	9.578465	7.3087	133.147	299.143	360.695	879.555	335.515	129.433	539.42	137.173	0	245.52	1109.54	242.826	222.458	148.003	696.793	1204.37
Q9R117	Tyk2	ENSMUSG00000032175	52.153661	60.271188	58.591959	67.484911	69.01021	73.874239	75.348024	67.442575	75.2297	82.759737	90.59852	72.793596	74.689043	70.819246	85.23073	62.243414	94.1427	134.117	95.7397	518.182	446.445	501.42	480.81	685.612	1465.82	619.504	2413.65	1701.89	644.716	0	923.805	808.819
P07607	Tyms	ENSMUSG00000025747	6.014642	7.844319	6.230488	7.521607	4.354745	5.143794	3.36836	4.668458	6.717802	6.125388	6.293739	6.332115	4.659315	1.051907	1.633957	2.016324	186.023	0	292.998	744.746	0	0	0	29.6558	0	0	0	0	0	0	0	0
Q9DBA6	Tysnd1	ENSMUSG00000020087	38.201658	37.941496	39.008413	42.145368	45.785585	40.906515	55.442453	43.733564	43.221613	41.284006	58.42737	32.774187	42.258867	48.940797	42.52429	31.65689	0	0	0	0	0	0	0	0	243.916	0	0	104.575	0	0	0	51.1484
Q8BJM7	Tyw1	ENSMUSG00000056310	30.573902	36.659673	36.035455	38.544317	33.469362	35.886655	40.679124	39.895784	41.183294	39.411329	42.317258	36.574216	34.518053	34.414522	36.350549	32.474798	1502.85	1199.91	1468.14	3837.45	1072.82	1389.92	1081.56	2528.85	1767.67	691.092	2868.33	2891.11	670.44	0	1154.77	1047.22
Q8BSA9	Tyw3	ENSMUSG00000047583	2.269124	2.714049	1.658954	2.167709	3.200908	3.794343	2.433362	4.672876	2.950645	4.245649	3.180437	2.664919	3.98554	3.435039	2.001683	2.906205	0	2016.22	595.33	4979.42	0	1152.01	3639.57	840.58	548.413	3384.07	6014.79	5129.85	0	0	1001.72	3418.52
A2RSX7	Tyw5	ENSMUSG00000048495	20.899765	17.750978	21.602029	19.395847	23.637643	19.760574	20.074941	20.843595	16.868366	22.028766	27.993383	21.227602	17.0401	18.761697	24.086664	22.299968	503.229	398.466	314.881	2299.08	645.765	1508.57	430.796	551.33	3372.11	840.259	4740.62	4679.37	556.446	311.01	2885.02	781.248
Q9D883	U2af1	ENSMUSG00000061613	66.675279	64.425081	65.792337	66.179529	68.566537	73.239587	79.693079	67.369592	59.334707	58.338132	69.019357	60.789617	62.377046	68.206537	65.906656	67.652605	20430.2	15869.9	37337.9	89770.8	53873.1	47461	64948.5	61276.6	82781.2	18269.3	106602	87206.2	48073.9	13407.2	71030.8	84020.1
Q8BGJ9	U2af1l4	ENSMUSG00000078765	50.579324	59.078855	58.857915	39.418283	68.088136	66.568163	72.411691	46.985082	59.563982	64.497041	62.565046	42.437139	40.05668	58.254602	78.090524	51.945264	449.052	0	1613.02	928.186	2604.75	1044.16	2763.97	0	9183.61	2454.75	7748.77	2096.09	2469.24	898.494	8205.26	0
P26369	U2af2	ENSMUSG00000030435	64.286562	60.414804	82.915651	65.532663	83.496233	72.537607	103.813943	85.687166	74.12845	67.3995	70.527673	69.093568	72.961488	85.696436	78.268983	80.793123	77918.2	72828.8	130434	148798	103766	98707.3	123377	89217.9	245597	148161	246616	173643	98407.4	56484.2	213752	105658
Q6NV83-2	U2surp	ENSMUSG00000032407	46.589277	54.064775	58.465959	55.843572	66.385355	63.805147	70.731859	66.606248	54.019106	82.047586	74.340524	57.712614	64.112344	59.835447	75.336877	58.39995	19501.9	15278.6	17488.2	27294.5	19515.6	15641.4	28706.7	18677.9	35001.8	16253.6	54365.9	34586	18300.4	8143.79	28484.8	22674.6
Q6NV83-3	U2surp	ENSMUSG00000032407	46.589277	54.064775	58.465959	55.843572	66.385355	63.805147	70.731859	66.606248	54.019106	82.047586	74.340524	57.712614	64.112344	59.835447	75.336877	58.39995	206.791	239.967	138.779	446.812	439.243	0	211.476	0	109.328	234.537	477.059	273.094	86.1758	126.867	270.683	75.1294
Q91YN5-2	Uap1	ENSMUSG00000026670	37.679468	39.84102	36.996549	42.10338	56.037866	55.082956	47.648069	54.586145	42.124677	42.231805	41.312471	38.431219	57.356035	56.504346	56.320638	51.94486	244.998	547.942	1156.5	327.986	494.408	629.126	0	928.529	2541.91	631.071	1696.45	1329.26	56.6978	540.681	3438.96	351.517
Q3TW96	Uap1l1	ENSMUSG00000026956	24.708965	29.793981	25.189731	33.004881	29.769323	33.109129	31.287292	32.494318	34.319105	30.632795	30.936069	30.307888	33.081792	40.952139	35.951833	28.87294	8620.8	8487.22	13640.7	30080.1	14310.6	12057.6	26224.3	18601.7	49074.7	28996.1	77247.1	37772.3	13620.1	16498.5	36400.6	27005.3
Q02053	Uba1	ENSMUSG00000001924	126.15722	159.963876	133.273996	152.029382	161.729349	180.028009	176.450403	171.42431	136.335443	133.426492	128.027528	121.695055	160.837122	154.542688	156.605264	148.236307	113148	104359	121648	184763	133506	115151	200633	153525	342894	211628	454706	264529	110949	96778	295582	189988
Q9Z1F9	Uba2	ENSMUSG00000052997	118.116731	149.233865	129.247491	134.06698	137.592661	142.103723	145.381174	135.577585	122.257463	116.895334	128.985712	109.418596	131.394128	118.713419	132.947443	118.744112	89116.5	84658.8	134574	142324	117510	105362	154491	92321.3	216540	120435	281626	139679	101074	68327.9	179995	89487.5
Q8C878	Uba3	ENSMUSG00000030061	25.554268	30.360838	24.266746	24.996048	32.902368	32.068245	28.48797	35.514047	26.629001	25.520292	23.544504	30.397602	33.354597	30.747213	30.722335	34.155965	5038	6838.63	9216.85	21964.5	9115.4	9943.82	15069.4	15407.9	27565.6	16454.7	45951	29118.1	12968	10914.8	31904	14699
Q8VE47	Uba5	ENSMUSG00000032557	36.859743	40.260007	42.530141	43.054578	41.060079	42.944898	47.836378	36.999628	34.115575	33.739614	37.784807	28.551353	41.158498	40.367246	48.872976	37.914758	4693.05	5385.66	7465.35	9860.48	6008.32	7055.94	14822.8	8710.1	21515.3	9159.17	24855.2	19096.3	7272.33	3793.08	19899	9431.46
P62984	Uba52	ENSMUSG00000090137	124.819086	191.874384	177.981104	113.177705	248.401376	293.681421	291.668848	300.456384	508.993066	518.340295	396.655664	504.128931	188.945596	317.640558	302.000055	421.756403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8C7R4	Uba6	ENSMUSG00000035898	12.734501	13.184565	11.292006	11.695675	20.73266	18.091121	18.290945	17.84497	14.157478	14.157446	14.90473	16.741575	21.794818	17.290016	20.257043	18.506372	14360.2	12629.9	22579.1	33998.8	24385.9	22997.9	35237.3	24048.5	59398.2	24692.4	74290.3	48806.6	21523.1	17193.7	55353.1	34943.5
Q9DBK7	Uba7	ENSMUSG00000032596	218.272318	272.411462	297.460718	298.568323	275.475488	271.776514	311.748041	293.438165	274.514948	318.721796	367.895685	281.432275	286.999231	275.891199	294.708276	240.02244	4584.55	5076.63	7979.45	15175.7	9356.61	10399.4	17115.2	15257.8	43509.9	19595.3	63121.1	34244.9	12340.5	5892.84	23400.8	16879.1
Q8VDI7	Ubac1	ENSMUSG00000036352	46.360536	57.70458	48.68667	54.145769	56.655698	59.206728	60.480314	62.164182	56.817056	54.821752	62.759096	47.613626	55.601472	60.587518	67.585687	54.884462	260.084	326.364	535.603	1178.62	341.006	418.344	1334.46	699.571	2840.32	725.605	3304.61	2042.27	0	249.253	1025.6	713.646
Q8R1K1	Ubac2	ENSMUSG00000041765	97.361368	110.333185	104.512468	108.960825	102.707605	109.808809	106.066171	103.437509	116.667444	115.087305	120.013879	110.554109	99.080095	102.949266	106.768732	94.540109	8053.38	5582.98	6166.94	12690.4	4916.98	3281.52	7306.93	6629.29	7223.5	4192.2	13377.7	10791.3	2919.2	1446.99	5381.62	6206.81
Q8BH48-2	Ubap1	ENSMUSG00000028437	47.120679	47.635336	50.519643	49.039491	49.63125	50.118784	57.760545	56.800752	44.825651	43.26869	50.765348	43.414453	55.144285	45.39874	53.071382	45.887109	68.8489	143.039	3654.29	6520.74	1099.33	771.425	6849.92	9825.51	4537.35	2231.79	6921.3	15335.6	1353.85	698.563	2351.2	20055.4
Q91VX2	Ubap2	ENSMUSG00000028433	23.80957	35.525507	31.610269	36.356233	39.385168	38.596357	41.620714	39.323988	32.207235	33.872961	40.094709	35.052755	40.627103	36.626123	40.058633	35.591211	1344.54	661.593	1044.77	2416	685.399	1000.75	1060.78	1289.93	801.132	360.227	1979.42	1185.27	528.82	64.0417	1944.25	1535.39
Q80X50	Ubap2l	ENSMUSG00000042520	145.258173	184.078531	183.792093	188.645212	207.719064	211.356821	224.357294	215.759531	216.90159	221.489389	231.364557	224.538828	212.280084	193.90011	226.001352	185.069879	587.292	436.901	256.503	726.358	592.418	565.243	127.076	387.869	692.107	525.544	434.587	164.112	245.92	201.721	401.481	428.773
Q80X50-2	Ubap2l	ENSMUSG00000042520	145.258173	184.078531	183.792093	188.645212	207.719064	211.356821	224.357294	215.759531	216.90159	221.489389	231.364557	224.538828	212.280084	193.90011	226.001352	185.069879	14290.7	9503.5	16133.7	30889.5	15670.1	13730.7	24102.4	15629.9	24994.8	13233.5	28474.9	23781.4	9830.78	5511.72	20639.6	15704.1
Q8BGG7	Ubash3b	ENSMUSG00000032020	2.30832	1.958631	1.860856	2.668114	3.258793	3.651794	3.65454	4.381821	5.257514	5.039688	5.217029	5.43029	4.731917	4.143186	4.130955	3.495441	0	0	0	84.5277	0	1299.66	234.042	215.961	1774.45	356.363	1101.88	871.947	0	0	826.806	179.249
Q9Z255	Ube2a	ENSMUSG00000016308	92.452608	92.343896	73.750917	79.476266	85.576845	72.402826	75.496858	77.920541	55.26518	55.007536	62.69449	61.252897	57.505914	65.966356	60.167577	71.05665	4027.54	4150.92	14924.1	9166.88	7411.25	5053.61	12315.5	1623.07	9741.89	6165.93	16747.6	9422.99	3373.72	2635.37	13539.2	4057.91
P63147	Ube2b	ENSMUSG00000020390	164.606027	178.782465	170.853952	162.969186	204.640771	188.129541	205.741663	185.409906	150.543741	150.400507	161.521341	161.569116	178.710779	170.993051	180.785959	164.292719	0	0	0	1473.59	3373.27	0	4834.74	1103.42	7263.51	0	11670.5	0	0	0	4823.08	957.237
P61080	Ube2d1	ENSMUSG00000019927	67.994516	85.505968	78.758516	79.46631	94.688264	94.642343	90.571687	93.049974	75.048723	72.005106	68.186967	81.123331	95.503549	92.155244	90.121378	98.108713	3997.32	3331.52	6017.19	0	8967.2	6345.3	5357.64	0	11690	11446.3	12421.8	7085.05	7878.16	0	6106.39	7344.15
P61079	Ube2d3	ENSMUSG00000078578	222.237436	266.240747	235.356378	236.887048	202.1504	293.119409	242.957285	309.089685	259.902277	275.595911	297.712213	245.90867	304.761987	255.006311	240.806772	380.285211	33955.4	83541.4	95326.7	206204	107803	98098.6	122130	72931.6	243041	67409.1	80248.6	87536.9	106277	27640	160173	95027.3
P52482	Ube2e1	ENSMUSG00000021774	69.864	82.379533	74.809763	71.633356	77.540002	77.25126	85.135095	82.23784	71.233308	72.542894	85.909807	83.594415	70.586549	73.001237	79.603929	83.629289	3999.75	10014	17773.8	23494.1	8747.48	6693.42	23620.1	17843	18322.1	8091.42	23614	21495.2	9593.68	4100.97	23474.6	11144.8
P52483	Ube2e3	ENSMUSG00000027011	36.580534	44.488309	49.292509	40.110475	27.950122	31.172157	35.910585	32.436094	42.300737	44.720041	42.97616	51.384687	13.187006	15.439794	13.774644	16.217779	1793.59	1783.51	2925.05	1995.42	932.498	801.362	526.118	344.502	2476.5	492.316	0	899.424	0	0	0	0
Q9CY34	Ube2f	ENSMUSG00000034343	43.539369	48.040048	40.335386	48.111597	53.826009	52.372804	56.379064	53.721044	40.829626	39.155416	46.03774	42.421301	53.392076	46.884111	50.667188	46.842134	1339.87	4770.65	3479.29	3825.25	4455.24	6263.42	5100.35	2651.97	14144.1	11060.4	22385.3	11603.4	4337.2	4418.22	10109	3400.18
P62254	Ube2g1	ENSMUSG00000020794	34.295671	41.561887	41.889856	40.230653	46.715948	46.081838	49.058603	49.962125	46.772955	44.436315	47.847986	39.392587	47.225076	42.92235	46.46919	40.932378	8421.51	8438.54	18817	20303.2	11722.5	11141.1	14463.2	12454.4	36042	17794.4	32541.2	25100.1	7786.43	6878.43	17542.8	11910.3
P60605	Ube2g2	ENSMUSG00000009293	47.659341	54.983514	49.534368	53.034711	55.384142	61.608247	53.151086	56.299593	51.878313	49.797216	49.461687	50.259702	56.359888	55.977312	61.865427	57.603872	1237.19	0	4632.74	3159.51	2278.01	2750.7	4558.17	3307.43	4463.96	2229.04	19401.3	8368.94	2798.62	1326.89	9094.61	4047.17
P62257	Ube2h	ENSMUSG00000039159	99.918115	106.816156	108.313875	106.65645	76.132913	74.500894	81.296686	83.297441	31.412347	32.10042	38.818357	32.14533	56.013692	49.683176	57.010583	48.10452	35106.5	31060.3	66353.3	68543.6	27604.7	19148.9	51425.8	19439	21333	11035.9	19492.7	9458.62	7819.49	7953.67	16638.5	9777.7
P63280	Ube2i	ENSMUSG00000015120	213.009164	236.312921	266.874689	237.287912	256.67074	259.302148	316.20672	277.984277	239.894922	249.046732	273.574976	262.916833	254.796701	274.00509	261.928125	287.751276	248121	296818	217222	422706	371817	394027	479183	352561	981441	504020	1183330	553217	503107	353751	926465	575323
Q9JJZ4	Ube2j1	ENSMUSG00000028277	63.487001	68.486009	64.664842	64.287378	63.365881	64.573343	63.327146	63.980821	72.486696	63.80013	65.717325	69.120401	63.388086	58.660551	59.173051	59.258512	8925.56	4045.43	16191.1	13763.9	10113.9	4641	12963.7	9908.28	21048	8642.34	23027.4	8923.34	3517.21	876.739	11490	5400.46
Q6P073	Ube2j2	ENSMUSG00000023286	75.305925	73.526704	80.108842	82.787935	81.103456	84.333582	101.611955	86.700334	74.360963	68.874307	87.00834	64.650224	64.450182	83.441713	84.81022	71.439546	0	0	303.072	2141.56	138.839	477.043	798.449	1144.38	1138.52	0	0	1594.05	115.279	0	2761.92	0
P61087	Ube2k	ENSMUSG00000029203	37.74563	52.584287	30.452715	49.601694	74.00451	68.854265	41.365354	63.36054	45.101865	55.757146	38.444135	47.833868	47.155229	42.849317	44.963422	55.373087	35647.4	46663.5	80778.2	132855	55608.4	73900.3	96871.5	66105.6	107023	54529.8	143931	99640.2	57759.2	37926.7	106678	62191.4
P68037	Ube2l3	ENSMUSG00000038965	51.478368	64.609834	53.489843	63.937849	56.017187	59.35576	52.49669	65.812738	66.337106	57.138204	50.630647	64.78338	59.540071	52.924863	54.537634	56.396329	227939	213289	230416	337096	216779	205087	286240	207813	457885	235549	460009	370119	162385	103954	286057	255319
Q9QZU9	Ube2l6	ENSMUSG00000027078	17.808944	19.683553	20.575006	22.944622	25.015548	23.632116	31.316866	22.506101	7.934693	6.137956	8.793612	7.221634	35.228437	39.023786	37.168836	33.232896	526.749	0	155.524	0	612.84	0	526.929	151.473	391.094	0	2387.06	0	751.354	532.802	2450.3	1752.79
P61082	Ube2m	ENSMUSG00000005575	88.404695	102.794847	116.595651	104.017084	84.477136	103.006624	88.689272	103.267397	105.309915	81.719514	76.635744	83.616876	75.221063	89.947885	85.477716	79.535219	62478.7	58594	93388.8	134997	69065.9	78508.3	76733.1	86282.5	188980	83356.3	157794	119261	55169.6	40487.7	98140.3	80573.9
P61089	Ube2n	ENSMUSG00000074781	41.403898	49.918253	43.187559	53.840044	52.380548	48.230028	48.358518	47.832632	42.285608	41.109434	43.989896	45.850622	57.40814	49.58737	59.353422	52.396078	329094	293694	395384	531269	415201	428872	517919	406248	921536	625626	1233470	678201	386160	342370	840645	461607
Q6ZPJ3	Ube2o	ENSMUSG00000020802	10.878364	13.824975	17.506252	13.177567	14.468482	14.58909	18.501207	16.693605	16.433183	16.018973	19.966497	14.921921	12.397528	9.875944	14.945664	10.200896	2806.13	2413.75	4935.67	7417.06	3197.26	2032.4	4964.84	3589.68	5451.61	1600.54	6487.52	4520.97	1642.84	690.189	4108.94	3094.64
Q7TSS2	Ube2q1	ENSMUSG00000042572	66.226442	83.559694	77.179491	78.019037	80.443224	85.163789	88.952203	82.953424	77.010629	73.950723	83.104341	71.792123	84.466493	80.315752	90.771204	80.191339	1881.11	1931.7	4069.66	2927.1	3308.88	3686.36	5029.22	4621.55	6221.31	5378.37	8769.94	2027.27	3853.22	1828.38	11292.6	4432.65
Q6ZWZ2	Ube2r2	ENSMUSG00000036241	45.372865	57.97011	51.725549	51.631231	51.893201	55.221216	57.747411	59.646658	185.258218	175.908075	152.563364	167.494608	49.651506	52.630598	51.222452	49.807119	4036.24	2271.47	6597.38	13051.4	5798.53	6553.07	11034.6	6118.2	28282.5	12162.6	47349.8	30420.3	3952.75	3164.24	12219.9	7259.06
Q9CZY3	Ube2v1	ENSMUSG00000078923	28.412017	29.86968	38.291994	40.92478	42.811445	32.396169	43.917371	34.522291	35.360605	35.031995	24.497081	30.25753	27.420818	30.23929	61.294237	45.837953	46925.6	8774	30163	82854.8	11973.3	58142.8	20149.3	16199.1	118235	22215.9	85012.4	86261.7	48989.7	34641.2	30317.6	37191.4
Q9D2M8	Ube2v2	ENSMUSG00000022674	10.929133	13.969275	9.728595	7.577197	11.451278	12.272301	10.821303	13.504501	10.169327	11.225219	10.584668	10.863062	12.337245	16.424413	12.387984	11.514674	180312	146592	218315	421122	212402	217794	323962	343977	665712	264451	797868	525931	258835	153845	510125	504533
Q8VDW4	Ube2w	ENSMUSG00000025939	43.837972	41.981927	38.660009	39.111124	52.857847	47.420858	34.914205	49.004793	63.423105	58.15534	54.02173	61.462186	52.714185	52.605013	45.239843	53.436224	0	0	0	879.014	491.405	0	0	712.763	1874.25	0	0	2244.79	0	0	1119.49	492.746
Q3UE37	Ube2z	ENSMUSG00000014349	34.180402	39.282964	33.860624	38.640436	43.160368	42.437612	40.644006	41.001493	38.587041	33.873788	38.299215	35.738599	42.110345	41.849798	44.764555	43.504102	4550.59	6196.95	10668.3	24061.4	7868.33	6083.37	23830.2	15923.9	13755.9	12805.5	42649.8	20701.9	8032.62	4385.87	32093.8	22432.1
O08759	Ube3a	ENSMUSG00000025326	25.257455	34.759557	44.265211	48.055093	47.996873	73.670145	42.427614	54.622522	60.725347	65.2931	63.578832	51.70722	53.01909	58.543798	71.806596	45.973882	6918.56	6875.8	9963.62	13342.6	6513.63	9295.03	11879.2	10137.7	28268.3	13387.6	31915.7	26458.7	8391.43	4107.64	12963.5	10473.5
Q9ES34	Ube3b	ENSMUSG00000029577	43.19454	55.721395	50.316194	53.51497	57.084493	61.930509	63.425901	57.151945	54.550527	55.129675	59.528715	50.61506	59.282034	58.753927	63.161073	49.875745	270.196	99.822	137.351	271.529	103.901	41.1385	260.786	803.443	1309.1	826.146	1076.91	891.753	166.843	39.3117	788.522	328.901
Q80U95	Ube3c	ENSMUSG00000039000	31.502775	39.570539	37.902494	44.029062	43.819772	46.799356	47.004804	46.412447	45.763437	45.562708	53.368936	48.461214	50.235174	46.954652	57.132364	46.22352	1012.52	498.523	1018.2	3038.42	1086.84	552.149	2219.23	1747.19	4269.11	1070.89	3180.36	3358.2	857.658	494.133	2082.08	2420.05
E9Q735	Ube4a	ENSMUSG00000059890	29.361213	35.831678	36.44129	39.509199	33.857088	38.34297	37.862897	36.290613	32.157331	34.397749	38.292448	32.996126	38.937841	32.599966	38.740659	31.640319	3455.31	1898.54	4508.43	6706.45	3319.51	3206.32	5682.77	4041.5	6571.24	2539.08	10262.8	6019.2	1910.28	1823.61	7480.92	3206.49
Q9ES00	Ube4b	ENSMUSG00000028960	21.340908	29.322382	27.057308	32.770052	29.907346	30.889816	34.363145	33.266859	24.538324	27.912128	28.273513	22.789222	32.954923	28.96566	33.317693	29.992233	2204.19	934.662	3098.86	7311.39	2230.44	2115.67	5287.59	4845.71	5950	1509.8	6617.91	4904.36	1173.27	714.245	6423.77	4252.34
Q78JW9	Ubfd1	ENSMUSG00000030870	33.730444	33.881742	33.674593	39.342737	40.010469	38.514501	38.831903	41.974226	45.342447	41.435236	35.456949	40.832407	35.378782	31.065088	35.645315	30.956415	10712.4	5900.27	11236.6	25126.7	5594.4	3147.77	9982.05	11837.1	19963.4	4118.65	29941.2	18191.1	1416.33	3697.18	15644.9	6754.22
Q9Z2M6	Ubl3	ENSMUSG00000001687	228.00947	259.057092	253.337015	237.58613	241.137567	236.287805	240.295206	234.616083	213.871545	230.956232	330.362299	217.309869	223.293146	218.161905	283.365594	195.749521	3268.93	2652.12	4157.08	5713.37	0	1099.24	2149.41	6093.78	3230.97	2620.75	8934.77	6920.93	2503	1835.56	5017.94	4536.38
P21126	Ubl4a	ENSMUSG00000015290	29.257644	31.490059	29.465561	30.433622	43.259039	39.52181	37.893987	50.949476	26.477556	26.123552	28.910497	28.030077	44.85164	45.197576	38.060445	37.839017	11594.1	10737.4	20813.6	39833.3	12820.4	15383.1	18444.7	15406.1	18476.5	9504.89	17950.4	19280.6	7777.95	2763.32	20518.5	32024.9
Q9EPV8	Ubl5	ENSMUSG00000084786	201.839655	228.496805	147.546411	168.143488	226.930994	243.732355	205.6923	198.76571	239.777505	277.576715	252.136057	275.207635	206.277979	225.430811	221.158334	248.973428	38992.3	23719.6	51068.9	83187.7	32293.8	45507.2	52993.5	50629.9	17039.3	36070.1	89102.4	46851.5	36463.8	22553.2	86101.8	72493.1
Q91W67	Ubl7	ENSMUSG00000055720	77.337099	79.712518	64.905038	80.08085	86.57506	84.045457	77.765627	82.284723	74.480539	68.888071	67.282472	68.415308	79.986513	82.999673	75.596048	73.9526	306.357	235.505	416.839	1339.12	379.628	0	1307.98	1249.03	858.659	313.679	5337.42	2077.8	0	0	1028.4	1469.01
